date,Actual,y_pred
31-08-2024,93.69186401367188,90.35415176391602
01-09-2024,92.72834014892578,90.67246471405029
02-09-2024,94.70346069335938,91.5077546787262
03-09-2024,93.06324768066406,91.61718106031418
04-09-2024,95.5442886352539,92.62022588312627
05-09-2024,97.7822494506836,95.64565673828125
06-09-2024,94.40983581542969,94.312353515625
07-09-2024,96.13479614257812,92.93339431762695
08-09-2024,96.36930084228516,93.68489517211914
09-09-2024,96.69192504882812,95.65960235595703
10-09-2024,97.00021362304688,94.83202316284181
11-09-2024,94.92342376708984,95.73942291259766
12-09-2024,93.04866027832031,94.40314529418946
13-09-2024,96.17034912109375,93.0199253463745
14-09-2024,95.83888244628906,95.40163070678712
15-09-2024,92.09125518798828,96.0181675720215
16-09-2024,89.6500015258789,93.91951625823975
17-09-2024,92.86994934082031,92.16011731147768
18-09-2024,95.53466033935547,94.0795208144188
19-09-2024,90.85999298095703,93.78658114731311
20-09-2024,98.6849594116211,91.99039873585103
21-09-2024,95.20051574707031,96.03513067115098
22-09-2024,92.21541595458984,96.48666065595111
23-09-2024,93.38965606689453,94.22622603700731
24-09-2024,95.0330810546875,94.93778468583652
25-09-2024,93.40083312988281,94.223714338352
26-09-2024,93.11270141601562,92.93056392148861
27-09-2024,89.50917053222656,93.53059185591138
28-09-2024,90.57630157470703,90.84569749300776
29-09-2024,93.34231567382812,89.91028088647944
30-09-2024,95.42953491210938,90.96739770709591
01-10-2024,94.39978790283203,92.98718173369107
02-10-2024,92.73728942871094,93.4280923702146
03-10-2024,79.31214904785156,93.44931009186993
04-10-2024,85.83871459960938,84.97018508355089
05-10-2024,85.8656997680664,85.40687511027059
06-10-2024,86.96955108642578,84.9417495791629
07-10-2024,91.43920135498047,85.77444061759971
08-10-2024,94.09646606445312,88.33990021112459
09-10-2024,92.81855773925781,91.77142341884148
10-10-2024,83.20348358154297,91.97149679386746
11-10-2024,83.19486999511719,87.1829720369289
12-10-2024,92.28617095947266,85.11553347105604
13-10-2024,96.46947479248047,89.7392948329063
14-10-2024,83.13043975830078,93.09744010356158
15-10-2024,80.9463882446289,87.96394517471707
16-10-2024,82.5710220336914,85.0178829685622
17-10-2024,85.4749755859375,84.00006254075271
18-10-2024,92.40937805175781,83.17901556401182
19-10-2024,91.41053009033203,87.84423100284283
20-10-2024,92.07068634033203,89.67437541582842
21-10-2024,95.25873565673828,90.12055763914182
22-10-2024,93.95642852783203,93.59254974365234
23-10-2024,92.38736724853516,93.98038986206056
24-10-2024,85.13446044921875,92.83162014007569
25-10-2024,89.08056640625,89.21870533943175
26-10-2024,83.46358489990234,89.80603416204451
27-10-2024,95.00733947753906,85.86107324421407
28-10-2024,91.39743041992188,90.99184344634413
29-10-2024,93.21762084960938,89.3637852336839
30-10-2024,93.61544799804688,90.91579241647385
31-10-2024,86.21063995361328,93.3543460083008
01-11-2024,75.46478271484375,89.66204956054688
02-11-2024,90.77894592285156,82.94159545898438
03-11-2024,92.71342468261719,88.38136138916016
04-11-2024,83.14495849609375,90.94162483215332
05-11-2024,96.23145294189453,86.91246267318726
06-11-2024,96.8653793334961,90.94411926746369
07-11-2024,93.49335479736328,93.15460884451866
08-11-2024,92.69874572753906,92.6329690387845
09-11-2024,89.3069076538086,93.28264822684227
10-11-2024,90.84241485595703,92.24602234872059
11-11-2024,94.71981048583984,90.629747550725
12-11-2024,97.2364730834961,92.86212748128106
13-11-2024,93.12229919433594,95.59753631591798
14-11-2024,94.80762481689453,94.52964561462403
15-11-2024,92.7999496459961,94.5048118019104
16-11-2024,91.63484191894531,92.97592444896698
17-11-2024,89.98834228515625,91.99580030083656
18-11-2024,97.77581024169922,90.9231723996997
19-11-2024,90.99996948242188,92.87469825424255
20-11-2024,85.8599853515625,92.8157517790608
21-11-2024,83.9489517211914,92.14065050421749
22-11-2024,86.69483947753906,87.88027051671291
23-11-2024,92.43635559082031,86.40101236629447
24-11-2024,85.28365325927734,88.07214904522866
25-11-2024,86.2878189086914,86.86772636216855
26-11-2024,86.96968841552734,87.08543474049847
27-11-2024,91.0643539428711,86.34538716682407
28-11-2024,89.52474975585938,87.09404960668542
time_forecast,Actual_forecast,Forecast
29-11-2024,86.59961700439453,87.28034973144531
30-11-2024,87.34770202636719,89.11560821533203
01-12-2024,90.42561340332031,90.27383422851562
02-12-2024,92.49359130859375,89.44345092773438
03-12-2024,91.02197265625,88.21617126464844
04-12-2024,77.10345458984375,87.69417572021484
05-12-2024,80.31109619140625,83.41756439208984
06-12-2024,74.0630874633789,84.58110809326172
07-12-2024,72.38200378417969,82.11701202392578
08-12-2024,73.56107330322266,81.82740020751953
